"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000230563",3.87669744578839,-0.272525624067762,0.336600966560993,-0.809640051994264,0.418147081622557,0.4722369876328
"ENSG00000230569",0.59245533063297,1.07370427866457,0.5327978043129,2.01521903801618,0.0438817035998125,0.0622879118655097
"ENSG00000230587",32.2961805569872,-1.21032591451674,0.208536592735082,-5.80390184112339,6.47892150215715e-09,2.27158274672209e-08
"ENSG00000230590",1240.68784690167,-0.393048909267034,0.0912848303943466,-4.30574179268427,1.66427092970006e-05,3.88849615183688e-05
"ENSG00000230606",16.7158039062528,0.553074157171114,0.237567507527936,2.32807155711762,0.0199083043199983,0.02997218729121
"ENSG00000230615",87.8556059176663,-1.14461408438599,0.14028642085397,-8.1591224397796,3.37467423288292e-16,2.45648875632188e-15
"ENSG00000230623",8.20057002573904,0.943522230648941,0.254292490876126,3.71038180245976,0.00020694690211388,0.000418121673309339
"ENSG00000230628",8.90866138070292,-0.440548170880637,0.262767740851155,-1.67656870456631,0.0936268507674292,0.124143230698561
"ENSG00000230631",2.66467444151115,-2.30140545945409,0.426917825374233,-5.39074576573769,7.01658828916881e-08,2.17434632234859e-07
"ENSG00000230647",1.39292711357168,0.318089639153027,0.386824771123636,0.822309383727031,0.410900837438165,0.464877160462587
"ENSG00000230649",6.81823585707123,1.38215969585295,0.315590946671305,4.37959235025996,1.18901524983817e-05,2.84530307595818e-05
"ENSG00000230658",67.8653880226273,1.57351661539213,0.18802398953039,8.36870135200387,5.82566903000982e-17,4.52791836804015e-16
"ENSG00000230663",2.4164842586905,1.55863056668301,0.49797828220959,3.12991675011845,0.00174855849339169,0.00311482345282445
"ENSG00000230668",1.60443245122062,3.15941408489653,0.700491895755808,4.51027928237146,6.47423327251519e-06,1.59314466113887e-05
"ENSG00000230676",0.726655824860077,0.547810763028786,0.470226411786916,1.16499360583988,0.244021581096047,0.293871045384616
"ENSG00000230696",0.992183454666717,1.15067065148145,0.417607510434116,2.75538782883787,0.00586226017968127,0.0097016515841465
"ENSG00000230699",15.1783435627353,2.80552438059259,0.307405583081592,9.12645877302737,7.07765496807769e-20,7.06042241685106e-19
"ENSG00000230709",6.42596138801194,-0.932216692519855,0.275410142890208,-3.38483064834501,0.000712221815692073,0.00133637694956157
"ENSG00000230710",4.00201260528128,-1.95560890929983,0.423035332794806,-4.62280277247765,3.78589643450792e-06,9.63438418293586e-06
"ENSG00000230724",27.3672418299919,0.647166889557614,0.173049535176547,3.73977826000728,0.000184182658466543,0.000374901252293858
